object_id,lmax,error
6536,16,2.597255253031859
6536,20,2.2491124393935764
6536,24,2.149754588414426
6536,28,2.0201831936283745
6536,32,1.899584917917596
6536,36,1.7926217697772848
5159,4,7.354770305713529
5159,8,4.731339506594664
5159,12,3.5632343798857566
5159,16,2.979994765639908
5159,20,2.5860042446062135
5159,24,2.345899477424667
5159,28,2.1773229297301855
5159,32,2.072261466217848
5159,36,1.9598946602911456
4048,4,6.98437297127485
4048,8,4.265845861199367
4048,12,3.308232337652501
4048,16,2.7731011588952112
4048,20,2.444186999687954
4048,24,2.2320023457263725
4048,28,2.0510579590075757
4048,32,1.9421894785004412
4048,36,1.8297328903438284
3788,4,7.893528814488272
3788,8,4.749499674904474
3788,12,3.713407272014983
3788,16,3.047837748121795
3788,20,2.6678980905136385
3788,24,2.4568273213021095
3788,28,2.213608567693896
3788,32,2.05035797100044
3788,36,1.9492678858968386
7826,4,7.03339532749725
7826,8,4.34273640125355
7826,12,3.3462859298734027
7826,16,2.8127194381218845
7826,20,2.4739492395664913
7826,24,2.22457783780737
7826,28,2.0876270684895504
7826,32,1.9662579574099002
7826,36,1.8554441223782447
6430,4,7.191251768822955
6430,8,4.442924805788458
6430,12,3.4186059576068795
6430,16,2.8539037031509418
6430,20,2.5467953161135224
6430,24,2.3274366203783297
6430,28,2.0613367624756123
6430,32,1.990684082942512
6430,36,1.884129016311776
8521,4,6.6714568362953495
8521,8,4.3408751029851365
8521,12,3.3524536156399516
8521,16,2.8311103800796995
8521,20,2.518683287286118
8521,24,2.2592271535367954
8521,28,2.1447766453862362
8521,32,2.0362134142952137
8521,36,1.9322860684489316
6598,4,8.642858795174131
6598,8,4.9667877216583
6598,12,3.809274329608809
6598,16,3.1330408781024888
6598,20,2.770951566242318
6598,24,2.4966226082786824
6598,28,2.288419668511602
6598,32,2.1333319003073523
6598,36,2.030698084498985
4529,4,5.870257228504973
4529,8,3.9658374484856833
4529,12,3.05246063947813
4529,16,2.61202444830169
4529,20,2.361676993463422
4529,24,2.152549839172382
4529,28,1.9897449116536763
4529,32,1.8728189848614851
4529,36,1.773003243166673
7649,4,6.435508011904492
7649,8,4.062720721253289
7649,12,3.206962557273167
7649,16,2.6692728977429017
7649,20,2.3324903814431552
7649,24,2.21858164797559
7649,28,2.048005019828816
7649,32,1.9402834898285406
7649,36,1.8393258249592341
798,4,7.7524084393761665
798,8,4.631490562022673
798,12,3.601313552227166
798,16,3.001356176523249
798,20,2.6380115529239543
798,24,2.414503389949853
798,28,2.1812319002807885
798,32,2.072435267916568
798,36,1.9282327653289788
313,4,7.558286893096709
313,8,4.664912981674623
313,12,3.606156504133778
313,16,3.01719433609461
313,20,2.6884201716529135
313,24,2.446896073597403
313,28,2.2437441484654483
313,32,2.092811729791125
313,36,1.9522601836093854
8853,4,7.250021640112628
8853,8,4.420712061854928
8853,12,3.4140413126471043
8853,16,2.949038824178566
8853,20,2.5959032743814383
8853,24,2.324257880026431
8853,28,2.1133404553220303
8853,32,2.012148436423556
8853,36,1.8765919470142445
2400,4,8.554846039836725
2400,8,4.881984226958144
2400,12,3.608756859507369
2400,16,3.070525897639146
2400,20,2.6730697024468393
2400,24,2.4152523389844736
2400,28,2.265505974449716
2400,32,2.1600816622789054
2400,36,2.045008975394888
508,4,6.825890827860707
508,8,4.302658597123716
508,12,3.3227445770329185
508,16,2.784758243070264
508,20,2.506377873176444
508,24,2.2831156206451415
508,28,2.161759608142288
508,32,1.9990400918586941
508,36,1.8934572304298516
8103,4,6.738762851378065
8103,8,4.145471648180288
8103,12,3.2712793404129603
8103,16,2.808579034481375
8103,20,2.489367402874742
8103,24,2.3233378887021807
8103,28,2.108179485273017
8103,32,1.967785639111289
8103,36,1.8730120560211476
8825,4,7.76204210094725
8825,8,4.7370371083777885
8825,12,3.7227669937359074
8825,16,3.1161372245549237
8825,20,2.698701345627361
8825,24,2.4655789323459105
8825,28,2.295838238767583
8825,32,2.1263361648024213
8825,36,2.003213115153673
581,4,6.610671179227665
581,8,4.275850052626531
581,12,3.260440311562256
581,16,2.7879015950070776
581,20,2.4541309424859654
581,24,2.2475360877332204
581,28,2.0997591215887796
581,32,1.9639700911042917
581,36,1.8869267933941911
5081,4,6.756272178148213
5081,8,4.275483591198629
5081,12,3.2561374472367146
5081,16,2.7200839208633343
5081,20,2.3858619381428516
5081,24,2.1929032226325353
5081,28,2.081810269577061
5081,32,1.9026864682191926
5081,36,1.7958273115810843
6794,4,6.756322332794235
6794,8,4.167215379780826
6794,12,3.2183406946314426
6794,16,2.7722748696466066
6794,20,2.422663441525205
6794,24,2.2191432787294905
6794,28,2.0672046052166935
6794,32,1.9581292029592394
6794,36,1.869576602579372
4379,4,7.75687766975067
4379,8,4.625713441065108
4379,12,3.5297684939147356
4379,16,2.9914196261906856
4379,20,2.6338184320134426
4379,24,2.333882738944224
4379,28,2.152986596909931
4379,32,2.036653471735499
4379,36,1.906100811626033
1023,4,6.284361227868394
1023,8,3.9968157889017983
1023,12,3.12793970744749
1023,16,2.653509692325391
1023,20,2.388533438698956
1023,24,2.1094250527466087
1023,28,1.9783664774640464
1023,32,1.8331178346438533
1023,36,1.7460213897625894
5051,4,6.7543527019368295
5051,8,4.2792149947305
5051,12,3.3697299661724167
5051,16,2.8150194764788545
5051,20,2.5650394825796616
5051,24,2.272063854180179
5051,28,2.190525363528808
5051,32,2.030258230668534
5051,36,1.9690216367237257
8090,4,7.735033560428462
8090,8,4.851869994637503
8090,12,3.7529737867325914
8090,16,3.1258299346083582
8090,20,2.7983549676860417
8090,24,2.542836403634191
8090,28,2.3755392689056185
8090,32,2.217460991628982
8090,36,2.1095375247731614
5093,4,7.88475905170206
5093,8,4.789736332707868
5093,12,3.6876197749797917
5093,16,3.1046828501429897
5093,20,2.7365430896926077
5093,24,2.4649220113197456
5093,28,2.245221591671308
5093,32,2.125739282798326
5093,36,2.006965327903019
6061,4,6.148261724205159
6061,8,3.8068363298423393
6061,12,2.9884252008752075
6061,16,2.6084442707125217
6061,20,2.2955236478612466
6061,24,2.062596795027229
6061,28,1.925029943913686
6061,32,1.780851378807157
6061,36,1.701258530785841
1209,4,7.994882998422529
1209,8,4.731170275677134
1209,12,3.582902808117095
1209,16,2.9861008432977636
1209,20,2.6100222425729767
1209,24,2.3580408281699303
1209,28,2.238460639150558
1209,32,2.071937484255944
1209,36,1.9500441092069776
1831,4,5.771306479621447
1831,8,3.673955085418735
1831,12,2.9206736726335634
1831,16,2.545485185708386
1831,20,2.2375579852095595
1831,24,2.0622018661631443
1831,28,1.911340358237295
1831,32,1.8091947062536717
1831,36,1.6827407440906001
8441,4,7.058649552998989
8441,8,4.394671172585375
8441,12,3.3829095803804
8441,16,2.896321122437684
8441,20,2.543973903254658
8441,24,2.3551977508529656
8441,28,2.160825367958172
8441,32,2.034763864574583
8441,36,1.9071783515717429
4434,4,6.293091633528988
4434,8,3.9880052822651324
4434,12,3.158113767607193
4434,16,2.661422238737094
4434,20,2.363277412991051
4434,24,2.152176967386287
4434,28,1.9938161453174217
4434,32,1.8629377104390745
4434,36,1.7446808493073747
7714,4,6.656127229458405
7714,8,4.138060371668531
7714,12,3.13941074556099
7714,16,2.6694944368714553
7714,20,2.349653229014467
7714,24,2.1448480670125516
7714,28,1.9858865920028521
7714,32,1.856338058141479
7714,36,1.760947619591585
8236,4,6.875468177711323
8236,8,4.364763195056367
8236,12,3.379944348424183
8236,16,2.85279739687028
8236,20,2.4183233767801458
8236,24,2.3109496150260007
8236,28,2.125000717105301
8236,32,2.000790369256248
8236,36,1.8824041710256867
5724,4,7.478280204011126
5724,8,4.40902414930031
5724,12,3.4156942701815014
5724,16,2.81269678413287
5724,20,2.469704514834307
5724,24,2.2788740114412334
5724,28,2.146682445207186
5724,32,1.973571597266504
5724,36,1.8712984313903414
5570,4,6.665089864597468
5570,8,4.351306498973665
5570,12,3.400780213530526
5570,16,2.86830311497017
5570,20,2.53052111739003
5570,24,2.289954072644263
5570,28,2.0953824529882272
5570,32,1.9845120786474995
5570,36,1.8797788171670022
3778,4,6.776701844686944
3778,8,4.231369290685709
3778,12,3.3130279906693696
3778,16,2.814901009906017
3778,20,2.5154078600777776
3778,24,2.287322624093884
3778,28,2.1375894579317594
3778,32,1.9795732925158107
3778,36,1.873735824092763
4213,4,6.225010909296869
4213,8,3.735500739396778
4213,12,2.948167122146679
4213,16,2.5279060070854236
4213,20,2.263613773297225
4213,24,2.033559697273218
4213,28,1.9224041159860221
4213,32,1.7892206784793632
4213,36,1.693610494458295
9320,4,6.554513809219762
9320,8,3.935363326963213
9320,12,3.09939153881041
9320,16,2.6478568606123263
9320,20,2.2982475561764315
9320,24,2.1445748765431367
9320,28,1.952468450884161
9320,32,1.875042107377682
9320,36,1.7599383426382271
3721,4,6.944341181346805
3721,8,4.054386198540698
3721,12,3.2093624718236153
3721,16,2.7586738456777296
3721,20,2.408674661572478
3721,24,2.1495375909480807
3721,28,2.041858791216974
3721,32,1.961644326392661
3721,36,1.8504209111716918
4321,4,7.212351561007073
4321,8,4.488655876831937
4321,12,3.464438736148097
4321,16,2.957143069878038
4321,20,2.622630045996766
4321,24,2.3479997169274593
4321,28,2.1868424768047428
4321,32,2.0840505709159327
4321,36,1.932590691844166
2288,4,5.90018119754406
2288,8,3.7881712695649896
2288,12,2.9914717207327453
2288,16,2.572661163670319
2288,20,2.3274565164888052
2288,24,2.140729731946046
2288,28,1.9653773492001936
2288,32,1.8389136139245703
2288,36,1.7650954969192298
272,4,7.7217032375481445
272,8,4.711068316493354
272,12,3.6223438681244233
272,16,3.054304747257605
272,20,2.6987645916372385
272,24,2.4166406480558464
272,28,2.2412936356305044
272,32,2.078004360861402
272,36,1.9543684153284058
8424,4,7.810307472341741
8424,8,4.671501578500105
8424,12,3.504203365106989
8424,16,2.997328863727986
8424,20,2.64774636328282
8424,24,2.3983021033233394
8424,28,2.2251349855122404
8424,32,2.086885002029577
8424,36,1.9863632925608512
2679,4,8.177747358659527
2679,8,4.985280163382088
2679,12,3.696898484597514
2679,16,3.0024322680755513
2679,20,2.6369136756920253
2679,24,2.436124642977561
2679,28,2.22495326546896
2679,32,2.047706132544674
2679,36,1.956998616046313
6323,4,9.859421173697134
6323,8,5.365155492577315
6323,12,4.013819710802457
6323,16,3.3558185992370455
6323,20,2.9364723629798366
6323,24,2.6773689538608245
6323,28,2.4720376978516017
6323,32,2.3181148573710617
6323,36,2.200065086128719
7198,4,6.658525064872162
7198,8,4.068570917512401
7198,12,3.2219360674447315
7198,16,2.7188003984150537
7198,20,2.365163846580122
7198,24,2.1262701724921036
7198,28,2.000995209924613
7198,32,1.8932726907401454
7198,36,1.7872568212793438
9511,4,6.761177311608329
9511,8,4.233631826313579
9511,12,3.3262244682001643
9511,16,2.8530619856041977
9511,20,2.5569175805087596
9511,24,2.2401249405572394
9511,28,2.102213170011624
9511,32,1.9777686423225576
9511,36,1.8632992763932799
4049,4,6.004637179799899
4049,8,3.829599613081483
4049,12,3.0112097371314195
4049,16,2.59308630755163
4049,20,2.306639628220012
4049,24,2.0498479936643754
4049,28,1.951402127356063
4049,32,1.8171542685613173
4049,36,1.7050570322726726
6091,4,7.557000444982654
6091,8,4.578945633776788
6091,12,3.5553246114862693
6091,16,3.0271994316183126
6091,20,2.6988306670333744
6091,24,2.450042703217917
6091,28,2.3094990249133405
6091,32,2.151628125872468
6091,36,2.023435159392988
2017,4,6.239719336804954
2017,8,3.9755891835365174
2017,12,3.1262947446228893
2017,16,2.7169554610122186
2017,20,2.405004245297975
2017,24,2.153971378671017
2017,28,2.0027971955479975
2017,32,1.8683292248675551
2017,36,1.7755521568635915
3841,4,6.668593759630675
3841,8,4.05407823665154
3841,12,3.1750675168563953
3841,16,2.720821381220324
3841,20,2.4348704377471027
3841,24,2.199112449057738
3841,28,2.0510382404914593
3841,32,1.9337238644891626
3841,36,1.8170559620082232
5941,4,6.915233585761263
5941,8,4.372613450929178
5941,12,3.3413197420687557
5941,16,2.825928954475555
5941,20,2.435282267140782
5941,24,2.2316861179582963
5941,28,2.111526592924788
5941,32,1.96168605243677
5941,36,1.8568118996579348
7678,4,6.326425703541191
7678,8,3.994307554807715
7678,12,3.1163250016842445
7678,16,2.683649750017468
7678,20,2.3775823988427014
7678,24,2.186479632163958
7678,28,2.03912184728849
7678,32,1.927996102847095
7678,36,1.8157337328493566
2523,4,10.798870985538285
2523,8,7.303923763468761
2523,12,5.723069468371635
2523,16,4.738484272058308
2523,20,4.183674948373818
2523,24,3.7978295966255646
2523,28,3.4955445764653468
2523,32,3.2570280957138
2523,36,3.1062925203757694
1669,4,6.641115977876711
1669,8,4.1131879547859915
1669,12,3.2170075985650377
1669,16,2.7403991498052243
1669,20,2.459105840452995
1669,24,2.2324322983776845
1669,28,2.069563011609275
1669,32,1.9036596042205671
1669,36,1.807455020400783
7931,4,10.14478560738474
7931,8,5.606647217161553
7931,12,4.1852814265837965
7931,16,3.50251972926303
7931,20,3.056110762149227
7931,24,2.7476980041486163
7931,28,2.545263801588599
7931,32,2.3885304990803617
7931,36,2.2403553688004494
5792,4,8.497828295557952
5792,8,4.914334283960368
5792,12,3.765928170769181
5792,16,3.126018544433431
5792,20,2.7667004074560935
5792,24,2.4819488546504043
5792,28,2.31121908764234
5792,32,2.172544077764507
5792,36,2.035260617015276
1648,4,8.352038956844321
1648,8,4.914111132148805
1648,12,3.7905461610602855
1648,16,3.122181061715215
1648,20,2.780689229352773
1648,24,2.484226666652114
1648,28,2.328447626690808
1648,32,2.1626290814183533
1648,36,2.0804646647432956
5599,4,6.380739032552354
5599,8,3.9661333460982715
5599,12,3.063846677528388
5599,16,2.6583386296375915
5599,20,2.3524671585984427
5599,24,2.155363090001109
5599,28,1.9874517694372713
5599,32,1.8415504397118592
5599,36,1.7592123011441958
1653,4,6.344580468303007
1653,8,4.046159558429907
1653,12,3.1824120390027173
1653,16,2.717380828869958
1653,20,2.3722889626310764
1653,24,2.219341645172772
1653,28,2.0737720000932516
1653,32,1.9467718489607224
1653,36,1.8368036437366915
4707,4,7.449591370125461
4707,8,4.45277816428654
4707,12,3.449675641546364
4707,16,2.907209168779994
4707,20,2.5827112601013114
4707,24,2.366909309346112
4707,28,2.172197798155638
4707,32,2.0440388439923236
4707,36,1.9416778142964957
1278,4,8.152387304888723
1278,8,4.778141586331876
1278,12,3.6423178353229204
1278,16,3.0322907786457285
1278,20,2.7292233577509246
1278,24,2.454778979364973
1278,28,2.2734398752606078
1278,32,2.14683292839439
1278,36,2.026131795657654
2174,4,7.444480296556279
2174,8,4.679455781475171
2174,12,3.6203011597925046
2174,16,3.0772564769886523
2174,20,2.700276105433028
2174,24,2.4414530421689955
2174,28,2.2470944381954143
2174,32,2.1107504099692456
2174,36,1.9629898205863316
8178,4,6.070527881732279
8178,8,3.8792167801333
8178,12,2.999736213099059
8178,16,2.4813939127901783
8178,20,2.3275181906885307
8178,24,2.0676096222946674
8178,28,1.9561089001215886
8178,32,1.854580420651509
8178,36,1.7483902463501468
6389,4,8.504500546620992
6389,8,5.238891720114345
6389,12,3.915151750573726
6389,16,3.22972079978563
6389,20,2.8273159919183635
6389,24,2.5325734491292784
6389,28,2.3374639653485465
6389,32,2.1916712352655305
6389,36,2.030730429266574
8099,4,6.556402743639048
8099,8,4.201914190663451
8099,12,3.2478752466699894
8099,16,2.7525689334969408
8099,20,2.432602197479131
8099,24,2.2349535206692996
8099,28,2.0925083151029993
8099,32,1.959179964857156
8099,36,1.8733675196755188
3136,4,8.031083903100223
3136,8,4.70885106794947
3136,12,3.6367175840292343
3136,16,3.0694258286378164
3136,20,2.7175415772677294
3136,24,2.4719920818111003
3136,28,2.305993579460259
3136,32,2.164646620724633
3136,36,2.0676452366581364
1414,4,7.140569905389634
1414,8,4.62556285674871
1414,12,3.5704826308060458
1414,16,2.992374413237743
1414,20,2.676402497707851
1414,24,2.4176927946540987
1414,28,2.2274234291614277
1414,32,2.104886806311829
1414,36,1.9711160122131992
5240,4,6.449767539225297
5240,8,4.169169130524909
5240,12,3.2642546746540506
5240,16,2.736965767483317
5240,20,2.4293493354696345
5240,24,2.205780489282485
5240,28,2.0912915935311975
5240,32,1.9606564046214574
5240,36,1.8675597673221056
5092,4,5.918558169925114
5092,8,3.8936096666433646
5092,12,3.034681081634999
5092,16,2.6494163348646405
5092,20,2.248925505939043
5092,24,2.128171628598146
5092,28,1.9399858483677397
5092,32,1.8337514097128067
5092,36,1.7325729081672399
9532,4,8.001568793833053
9532,8,4.770424023317117
9532,12,3.6464459545756736
9532,16,3.0543670293447485
9532,20,2.682298990714944
9532,24,2.4564759115074395
9532,28,2.273762604107415
9532,32,2.1218578850759187
9532,36,1.9866101842165773
6196,4,7.1885012573343126
6196,8,4.4071467503239825
6196,12,3.400551725365652
6196,16,2.865908314136135
6196,20,2.5302535470536114
6196,24,2.3454693187528415
6196,28,2.159955289313077
6196,32,1.97928482074492
6196,36,1.8873587273710102
1393,4,6.727461457587394
1393,8,4.356160942453641
1393,12,3.3856264236512787
1393,16,2.9033646729767177
1393,20,2.5320878865935534
1393,24,2.2914267851389925
1393,28,2.172305289002011
1393,32,2.029031245595478
1393,36,1.906581236267382
9539,4,6.0182216435030504
9539,8,3.8681038494465647
9539,12,2.9685291865816286
9539,16,2.582096764068911
9539,20,2.2869661270571253
9539,24,2.042701769936985
9539,28,1.9378432639153365
9539,32,1.799135432706835
9539,36,1.7221875837439804
2450,4,7.548780483048069
2450,8,4.552902704378295
2450,12,3.583019243218307
2450,16,2.9979491087578327
2450,20,2.6653417957255194
2450,24,2.387106002432702
2450,28,2.1954645645284723
2450,32,2.0981576209138493
2450,36,2.0014420568951965
5008,4,9.679096810876118
5008,8,5.422218423319526
5008,12,4.0549423655653385
5008,16,3.4545498378848256
5008,20,3.0300895220733537
5008,24,2.742823488576694
5008,28,2.520092392069528
5008,32,2.3555946571262742
5008,36,2.2466609664910147
7228,4,7.7218678939631475
7228,8,4.660963234168742
7228,12,3.662180154187469
7228,16,2.9998598793146005
7228,20,2.62458281248377
7228,24,2.401426000297564
7228,28,2.1920110768893064
7228,32,2.0002533811858494
7228,36,1.9142623495796909
9259,4,8.110171198020007
9259,8,5.109339560277039
9259,12,3.8510615311519185
9259,16,3.27163826789789
9259,20,2.8724671978216256
9259,24,2.6253288872439673
9259,28,2.436250094664158
9259,32,2.259534600776452
9259,36,2.1364611077893003
8488,4,7.244330898520346
8488,8,4.467987766773641
8488,12,3.370870812325619
8488,16,2.915168649251469
8488,20,2.5839685104139942
8488,24,2.2825768722842192
8488,28,2.1283452564340544
8488,32,2.014201745425108
8488,36,1.9015624981713186
3276,4,7.220844902044028
3276,8,4.420405091856326
3276,12,3.4392066037077424
3276,16,2.8478215062860177
3276,20,2.5482798311084482
3276,24,2.319911562774621
3276,28,2.1256322215651395
3276,32,2.021808560868969
3276,36,1.872875015642256
1638,4,5.810595706530401
1638,8,3.670668921904238
1638,12,2.956324366875753
1638,16,2.4620208811028483
1638,20,2.2281846434013994
1638,24,2.0790265033807267
1638,28,1.8905442581282708
1638,32,1.8037293901451328
1638,36,1.686744218076469
2574,4,6.813697995270605
2574,8,4.3865437933548606
2574,12,3.4477579770508595
2574,16,2.9252393530883394
2574,20,2.5666240974139223
2574,24,2.35403051173895
2574,28,2.1501770826623896
2574,32,2.015680149551741
2574,36,1.9278332853637448
1778,4,8.171945086425323
1778,8,5.004037189452772
1778,12,3.831161119468514
1778,16,3.1862368759994038
1778,20,2.744230142409039
1778,24,2.452095408489742
1778,28,2.301524374852007
1778,32,2.1577887446730744
1778,36,2.0331970970902713
2650,4,6.763563763493638
2650,8,4.198851252611681
2650,12,3.2519016922515114
2650,16,2.6973407166737764
2650,20,2.4323100754173104
2650,24,2.2443350511831297
2650,28,2.075823296044355
2650,32,1.9570429529661009
2650,36,1.861943330491524
9267,4,6.825434775996742
9267,8,4.203227834551539
9267,12,3.2081477373200693
9267,16,2.7275526987534304
9267,20,2.4030059361696683
9267,24,2.232145762520211
9267,28,2.0401963342799854
9267,32,1.9076026216866535
9267,36,1.8148246330405977
9316,4,8.437423853079922
9316,8,5.044692205343069
9316,12,3.837334193454449
9316,16,3.2384278031797287
9316,20,2.8594403738759384
9316,24,2.543953415179953
9316,28,2.2893524303231403
9316,32,2.145963060201589
9316,36,2.039709366348691
8614,4,7.7976248352184045
8614,8,4.888900860970966
8614,12,3.751392760324392
8614,16,3.151610067196967
8614,20,2.7875431660111136
8614,24,2.509551952525606
8614,28,2.3038800716246386
8614,32,2.1758685454080666
8614,36,2.0558338240755365
199,4,7.388663732048923
199,8,4.5878659398724135
199,12,3.544006866882285
199,16,3.0027887228559083
199,20,2.6371926419875287
199,24,2.3926109395454933
199,28,2.2151449617062835
199,32,2.086244375022752
199,36,1.9971230961634097
4245,4,8.606848258891938
4245,8,5.091250613003302
4245,12,3.9259559985542865
4245,16,3.2825814781425113
4245,20,2.8701741793821918
4245,24,2.599648600704598
4245,28,2.3633335253699137
4245,32,2.235004186534872
4245,36,2.08450650162939
8897,4,6.605478762887543
8897,8,4.031643250542095
8897,12,3.1530248363191196
8897,16,2.6395225516766376
8897,20,2.3541857466393683
8897,24,2.1547752366503126
8897,28,2.029337391617541
8897,32,1.9025222286390684
8897,36,1.8089658778200493
2182,4,7.802205770884565
2182,8,4.714386414645901
2182,12,3.5897927182784497
2182,16,3.0391966087559994
2182,20,2.6385669664726423
2182,24,2.4519623631928273
2182,28,2.202313493985549
2182,32,2.05515685019047
2182,36,1.9289906250260616
2350,4,8.99608940784053
2350,8,5.215246363928633
2350,12,3.92540141876911
2350,16,3.28073756202283
2350,20,2.959047728620136
2350,24,2.670294681781435
2350,28,2.5188870547594377
2350,32,2.368871289302209
2350,36,2.2199690234934826
1356,4,7.432583741129675
1356,8,4.4893238547422065
1356,12,3.5003700371720496
1356,16,2.8996949340343607
1356,20,2.559730655714652
1356,24,2.3325359184074017
1356,28,2.1644045376819947
1356,32,2.0597720680334506
1356,36,1.944478534475277
3916,4,6.132372978978285
3916,8,3.9713477089648737
3916,12,3.0621868028474384
3916,16,2.581513753967395
3916,20,2.315590765249606
3916,24,2.0590019400298596
3916,28,1.9675512887657787
3916,32,1.8797566976920461
3916,36,1.770412675614193
2161,4,7.0833587761370875
2161,8,4.374656066492376
2161,12,3.386069112252089
2161,16,2.887883454683522
2161,20,2.5654053516225352
2161,24,2.329844128134056
2161,28,2.172609243443168
2161,32,2.029202015843595
2161,36,1.9295080664420334
1804,4,11.170074961156736
1804,8,6.585913637361682
1804,12,5.0060071192105795
1804,16,4.256867457040049
1804,20,3.6867959947663267
1804,24,3.351211571146695
1804,28,3.062208503090646
1804,32,2.878600387737479
1804,36,2.707865008813358
2745,4,6.598048807341981
2745,8,4.119375584716406
2745,12,3.253925633173455
2745,16,2.584120655460059
2745,20,2.352362680494079
2745,24,2.1385320539086257
2745,28,2.010731428412766
2745,32,1.9036046738079995
2745,36,1.798632744662122
7935,4,8.166414483411181
7935,8,4.851912763661492
7935,12,3.709162736059885
7935,16,3.122737311803687
7935,20,2.7652510796082725
7935,24,2.559926345441389
7935,28,2.3675907718432008
7935,32,2.144013162461013
7935,36,2.044578149331925
4076,4,6.854805628354683
4076,8,4.21403240012458
4076,12,3.261839563957767
4076,16,2.7675965132109095
4076,20,2.4726965998956025
4076,24,2.2550508034395143
4076,28,2.098726994326708
4076,32,1.9923971065569441
4076,36,1.8975064602348084
5571,4,6.1760618707077315
5571,8,3.968965066484465
5571,12,3.037877998952446
5571,16,2.560900087873691
5571,20,2.321730023223791
5571,24,2.0895157097100094
5571,28,1.9756846609610865
5571,32,1.8212314903504907
5571,36,1.755309684801452
7095,4,6.8486116087020985
7095,8,4.424126398013393
7095,12,3.3136340122481736
7095,16,2.7701484505843634
7095,20,2.525287848252264
7095,24,2.3024386788503977
7095,28,2.122364678148774
7095,32,1.986772405431828
7095,36,1.8609454310194127
9325,4,6.4628986333192815
9325,8,3.967330688653043
9325,12,3.076531446136544
9325,16,2.6107347672038608
9325,20,2.3362096895118802
9325,24,2.131759660329557
9325,28,1.9642525966352489
9325,32,1.8372942368314285
9325,36,1.776921373974757
3942,4,6.587305491213416
3942,8,4.1994492054466175
3942,12,3.303366822264968
3942,16,2.7681981828660156
3942,20,2.429276928696839
3942,24,2.239094273630018
3942,28,2.058558901214466
3942,32,1.9171055563556012
3942,36,1.8472132887409312
6686,4,6.05278274189031
6686,8,3.8783563035508077
6686,12,3.035973983379303
6686,16,2.697287549399018
6686,20,2.323428559352577
6686,24,2.1206659409584323
6686,28,1.9584928492677616
6686,32,1.8297197033430834
6686,36,1.7265889540901906
3093,4,7.827745136257378
3093,8,4.588630853446245
3093,12,3.5349671702411847
3093,16,2.983750320149872
3093,20,2.6592037518658076
3093,24,2.4225695390599724
3093,28,2.213332403654361
3093,32,2.089403431363836
3093,36,1.9753806104424534
7900,4,8.709186834127348
7900,8,5.056321618017916
7900,12,3.8241421140928167
7900,16,3.187963107160947
7900,20,2.8311517353920355
7900,24,2.545912711290402
7900,28,2.3796772100050663
7900,32,2.215245596502486
7900,36,2.1027315272316636
2746,4,7.66132637589206
2746,8,4.691041730586645
2746,12,3.5723287973545816
2746,16,3.0291439391042725
2746,20,2.6618368853600685
2746,24,2.3759237119912977
2746,28,2.2090240308981084
2746,32,2.0789042319418485
2746,36,1.9911489457799996
7591,4,6.578419946623768
7591,8,4.248310638963008
7591,12,3.2775763061079943
7591,16,2.6991593676123564
7591,20,2.455961996415843
7591,24,2.2182462335511866
7591,28,2.0750913896368015
7591,32,1.9532553568493183
7591,36,1.8479628745693153
8652,4,7.080159342301807
8652,8,4.272299191601103
8652,12,3.334813905546934
8652,16,2.8849627661618236
8652,20,2.554007303445917
8652,24,2.2923786229104386
8652,28,2.104645942361411
8652,32,1.978218383502693
8652,36,1.8743030690509606
7296,4,7.8591849417565856
7296,8,4.894148336002883
7296,12,3.684874830012702
7296,16,3.1211540772701767
7296,20,2.7462989139931397
7296,24,2.471310073756416
7296,28,2.290747484870732
7296,32,2.149396079855294
7296,36,2.0306927575065035
4427,4,6.673906988402596
4427,8,4.143764153570583
4427,12,3.2653929286278185
4427,16,2.776458601424269
4427,20,2.4764986906737985
4427,24,2.2702843693012498
4427,28,2.1183567408085726
4427,32,1.9842331201878916
4427,36,1.8565224020238393
8824,4,7.270714440863726
8824,8,4.373581592457728
8824,12,3.3504825728077603
8824,16,2.845744300476393
8824,20,2.5319368314487942
8824,24,2.272426638099176
8824,28,2.0831548444694525
8824,32,1.9770985655892597
8824,36,1.8451643749207574
3359,4,6.509250215220824
3359,8,3.9441449946829756
3359,12,3.1012127053334324
3359,16,2.6330810533774014
3359,20,2.3293458491528027
3359,24,2.094627157955936
3359,28,1.9510842867701665
3359,32,1.8307992213366346
3359,36,1.744185704273788
2755,4,8.080793012215615
2755,8,5.065010843369141
2755,12,3.9127929309915124
2755,16,3.212568874823198
2755,20,2.7893169734235284
2755,24,2.6089580081620594
2755,28,2.364050358631562
2755,32,2.1722857774836215
2755,36,2.086789534879452
8445,4,5.930258924071664
8445,8,3.873091731879447
8445,12,3.0520014732084007
8445,16,2.5485224109210205
8445,20,2.302727332968518
8445,24,2.0930742444273536
8445,28,1.9724624538107298
8445,32,1.8398214306519307
8445,36,1.7358859628727203
3504,4,6.7363516747234735
3504,8,4.066044809556598
3504,12,3.178718900838161
3504,16,2.6999548486782556
3504,20,2.415934715269415
3504,24,2.172305592239798
3504,28,2.021009640688359
3504,32,1.9045951764739484
3504,36,1.8080662992999965
9333,4,8.238341121898495
9333,8,4.750354308757778
9333,12,3.6301044680654724
9333,16,2.9735460314083175
9333,20,2.6558492221991155
9333,24,2.3970139669055763
9333,28,2.2676524999118937
9333,32,2.063639427680546
9333,36,1.9673240644313765
